start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget
1402920644988,1402920645488,0,0,0,0,0,0,0
1402920645488,1402920645988,0,0,0,0,0,0,0
1402920645988,1402920646488,0,0,0,0,0,0,0
1402920646488,1402920646988,0,0,0,0,0,0,0
1402920646988,1402920647488,1,0,0,2,0,0,0
1402920647488,1402920647988,0,0,0,0,0,0,0
1402920647988,1402920648488,1,0,0,0,0,0,0
1402920648488,1402920648988,8,0,0,1,0,0,0
1402920648988,1402920649488,3,0,0,0,0,0,0
1402920649488,1402920649988,5,0,0,0,0,0,0
1402920649988,1402920650488,3,0,0,0,0,0,0
1402920650488,1402920650988,0,0,0,0,0,0,0
1402920650988,1402920651488,2,0,0,0,0,0,0
1402920651488,1402920651988,4,0,0,0,0,0,0
1402920651988,1402920652488,3,0,0,0,0,0,0
1402920652488,1402920652988,0,0,0,0,0,0,0
1402920652988,1402920653488,0,0,0,0,0,0,0
1402920653488,1402920653988,0,1,0,0,0,0,0
1402920653988,1402920654488,3,0,0,0,0,0,0
1402920654488,1402920654988,3,0,0,0,0,0,0
1402920654988,1402920655488,0,0,0,0,0,0,0
1402920655488,1402920655988,0,0,0,0,0,0,0
1402920655988,1402920656488,0,0,0,0,0,0,0
1402920656488,1402920656988,0,0,0,0,0,0,0
1402920656988,1402920657488,0,0,0,0,0,0,0
1402920657488,1402920657988,0,0,0,0,0,0,0
1402920657988,1402920658488,0,0,0,0,0,0,0
1402920658488,1402920658988,0,0,0,0,0,0,0
1402920658988,1402920659488,0,0,0,0,0,0,0
1402920659488,1402920659988,0,0,0,0,0,0,0
1402920659988,1402920660488,0,0,0,0,0,0,0
1402920660488,1402920660988,0,0,0,0,0,0,0
1402920660988,1402920661488,0,0,0,0,0,0,0
1402920661488,1402920661988,0,0,0,0,0,0,0
1402920661988,1402920662488,0,0,0,0,0,0,0
1402920662488,1402920662988,0,0,0,0,0,0,0
1402920662988,1402920663488,0,0,0,0,0,0,0
1402920663488,1402920663988,0,0,0,0,0,0,0
1402920663988,1402920664488,0,0,0,0,0,0,0
1402920664488,1402920664988,0,0,0,0,0,0,0
1402920664988,1402920665488,0,0,0,0,0,0,0
1402920665488,1402920665988,0,0,0,0,0,0,0
1402920665988,1402920666488,0,0,0,0,0,0,0
1402920666488,1402920666988,0,0,0,0,0,0,0
1402920666988,1402920667488,0,0,0,0,0,0,0
1402920667488,1402920667988,0,0,0,0,0,0,0
1402920667988,1402920668488,0,0,0,0,0,0,0
1402920668488,1402920668988,0,0,0,0,0,0,0
1402920668988,1402920669488,0,0,0,0,0,0,0
1402920669488,1402920669988,0,0,0,0,0,0,0
1402920669988,1402920670488,0,0,0,0,0,0,0
1402920670488,1402920670988,0,0,0,0,0,0,0
1402920670988,1402920671488,0,0,0,0,0,0,0
1402920671488,1402920671988,0,0,0,0,0,0,0
1402920671988,1402920672488,2,0,0,0,0,0,0
1402920672488,1402920672988,1,0,0,0,0,0,0
1402920672988,1402920673488,0,0,0,0,0,0,0
1402920673488,1402920673988,0,0,0,0,0,0,0
1402920673988,1402920674488,0,0,0,0,0,0,0
1402920674488,1402920674988,0,0,0,0,0,0,0
1402920674988,1402920675488,0,0,0,0,0,0,0
1402920675488,1402920675988,0,1,0,0,0,0,0
1402920675988,1402920676488,2,0,0,0,0,0,0
1402920676488,1402920676988,5,0,0,0,0,0,0
1402920676988,1402920677488,4,0,0,0,0,0,0
1402920677488,1402920677988,6,0,0,0,0,0,0
1402920677988,1402920678488,3,0,0,0,0,0,0
1402920678488,1402920678988,5,0,0,0,0,0,0
1402920678988,1402920679488,6,0,0,0,0,0,0
1402920679488,1402920679988,3,0,0,0,0,0,0
1402920679988,1402920680488,5,0,0,0,0,0,0
1402920680488,1402920680988,3,0,0,0,0,0,0
1402920680988,1402920681488,1,0,0,0,0,0,0
1402920681488,1402920681988,2,0,0,0,0,0,0
1402920681988,1402920682488,3,0,0,0,0,0,0
1402920682488,1402920682988,3,0,0,0,0,0,0
1402920682988,1402920683488,0,3,0,0,0,0,0
1402920683488,1402920683988,0,0,0,0,0,0,0
1402920683988,1402920684488,0,0,0,0,0,0,0
1402920684488,1402920684988,2,0,0,0,0,0,0
1402920684988,1402920685488,6,0,0,0,0,0,0
1402920685488,1402920685988,1,0,0,0,0,0,0
1402920685988,1402920686488,1,0,0,1,0,0,0
1402920686488,1402920686988,0,0,0,0,0,0,0
1402920686988,1402920687488,0,0,0,0,0,0,0
1402920687488,1402920687988,0,0,0,0,0,0,0
1402920687988,1402920688488,3,0,0,0,0,0,0
1402920688488,1402920688988,4,0,0,0,0,0,0
1402920688988,1402920689488,3,0,0,0,0,0,0
1402920689488,1402920689988,0,2,0,0,0,0,0
1402920689988,1402920690488,0,0,0,0,0,0,0
1402920690488,1402920690988,0,1,0,0,0,0,0
1402920690988,1402920691488,1,0,0,0,0,0,0
1402920691488,1402920691988,4,0,0,0,0,0,0
1402920691988,1402920692488,0,0,0,0,0,0,0
1402920692488,1402920692988,1,0,0,0,0,0,0
1402920692988,1402920693488,0,0,0,2,0,0,0
1402920693488,1402920693988,0,0,0,6,0,0,0
1402920693988,1402920694488,0,0,0,9,0,0,0
1402920694488,1402920694988,0,0,0,1,0,0,0
1402920694988,1402920695488,0,1,0,0,0,0,0
1402920695488,1402920695988,0,1,0,0,0,0,0
1402920695988,1402920696488,0,0,0,0,0,0,0
1402920696488,1402920696988,0,1,0,0,0,0,0
1402920696988,1402920697488,1,0,0,0,0,0,0
1402920697488,1402920697988,0,0,0,0,0,0,0
1402920697988,1402920698488,0,0,0,0,0,0,0
1402920698488,1402920698988,0,0,0,2,0,0,0
1402920698988,1402920699488,0,0,0,2,0,0,0
1402920699488,1402920699988,0,0,0,5,0,0,0
1402920699988,1402920700488,1,0,0,1,0,0,0
1402920700488,1402920700988,0,0,0,5,0,0,0
1402920700988,1402920701488,0,0,0,2,0,0,0
1402920701488,1402920701988,0,0,0,2,0,0,0
1402920701988,1402920702488,2,0,0,0,0,0,0
1402920702488,1402920702988,3,0,0,0,0,0,0
1402920702988,1402920703488,5,0,0,0,0,0,0
1402920703488,1402920703988,4,0,0,0,0,0,0
1402920703988,1402920704488,0,0,0,0,0,0,0
1402920704488,1402920704988,1,0,1,0,0,0,0
1402920704988,1402920705488,0,0,0,0,0,0,0
1402920705488,1402920705988,0,0,0,0,0,0,0
1402920705988,1402920706488,0,0,0,0,0,0,0
1402920706488,1402920706988,0,0,0,0,0,0,0
1402920706988,1402920707488,0,0,0,0,0,0,0
1402920707488,1402920707988,0,0,0,0,0,0,0
1402920707988,1402920708488,0,0,0,0,0,0,0
1402920708488,1402920708988,0,0,0,0,0,0,0
1402920708988,1402920709488,0,0,0,0,0,0,0
1402920709488,1402920709988,0,0,0,0,0,0,0
1402920709988,1402920710488,0,0,0,0,0,0,0
1402920710488,1402920710988,0,0,0,0,0,0,0
1402920710988,1402920711488,0,0,0,0,0,0,0
1402920711488,1402920711988,0,0,0,0,0,0,0
1402920711988,1402920712488,0,0,0,0,0,0,0
1402920712488,1402920712988,0,0,0,0,0,0,0
1402920712988,1402920713488,0,0,0,0,0,0,0
1402920713488,1402920713988,0,0,0,0,0,0,0
1402920713988,1402920714488,0,0,0,0,0,0,0
1402920714488,1402920714988,0,0,0,0,0,0,0
1402920714988,1402920715488,0,0,0,0,0,0,0
1402920715488,1402920715988,0,0,0,0,0,0,0
1402920715988,1402920716488,0,0,0,0,0,0,0
1402920716488,1402920716988,0,0,0,0,0,0,0
1402920716988,1402920717488,0,0,0,0,0,0,0
1402920717488,1402920717988,0,0,0,0,0,0,0
1402920717988,1402920718488,0,0,0,0,0,0,0
1402920718488,1402920718988,0,0,0,0,0,0,0
1402920718988,1402920719488,0,0,0,0,0,0,0
1402920719488,1402920719988,0,0,0,0,0,0,0
1402920719988,1402920720488,0,0,0,0,0,0,0
1402920720488,1402920720988,0,0,0,0,0,0,0
1402920720988,1402920721488,0,0,0,0,0,0,0
1402920721488,1402920721988,0,0,0,0,0,0,0
1402920721988,1402920722488,0,0,0,0,0,0,0
1402920722488,1402920722988,0,0,0,0,0,0,0
1402920722988,1402920723488,0,0,0,0,0,0,0
1402920723488,1402920723988,0,0,0,0,0,0,0
1402920723988,1402920724488,0,0,0,0,0,0,0
1402920724488,1402920724988,0,0,0,0,0,0,0
1402920724988,1402920725488,0,0,0,0,0,0,0
1402920725488,1402920725988,0,0,0,0,0,0,0
1402920725988,1402920726488,0,0,0,0,0,0,0
1402920726488,1402920726988,0,0,0,0,0,0,0
1402920726988,1402920727488,0,0,0,0,0,0,0
1402920727488,1402920727988,0,0,0,0,0,0,0
1402920727988,1402920728488,0,0,0,0,0,0,0
1402920728488,1402920728988,0,0,0,0,0,0,0
1402920728988,1402920729488,0,0,0,0,0,0,0
1402920729488,1402920729988,0,0,0,0,0,0,0
1402920729988,1402920730488,0,0,0,0,0,0,0
1402920730488,1402920730988,0,0,0,0,0,0,0
1402920730988,1402920731488,0,0,0,0,0,0,0
1402920731488,1402920731988,0,0,0,0,0,0,0
1402920731988,1402920732488,0,0,0,0,0,0,0
1402920732488,1402920732988,0,0,0,0,0,0,0
1402920732988,1402920733488,0,0,0,0,0,0,0
1402920733488,1402920733988,0,0,0,0,0,0,0
1402920733988,1402920734488,0,0,0,0,0,0,0
1402920734488,1402920734988,0,0,0,0,0,0,0
1402920734988,1402920735488,0,0,0,0,0,0,0
1402920735488,1402920735988,0,0,0,0,0,0,0
1402920735988,1402920736488,0,0,0,0,0,0,0
1402920736488,1402920736988,0,0,0,0,0,0,0
1402920736988,1402920737488,0,0,0,0,0,0,0
1402920737488,1402920737988,0,0,0,0,0,0,0
1402920737988,1402920738488,0,0,0,0,0,0,0
1402920738488,1402920738988,0,0,0,0,0,0,0
1402920738988,1402920739488,0,0,0,0,0,0,0
1402920739488,1402920739988,0,0,0,0,0,0,0
1402920739988,1402920740488,0,0,0,0,0,0,0
1402920740488,1402920740988,0,0,0,0,0,0,0
1402920740988,1402920741488,0,0,0,0,0,0,0
1402920741488,1402920741988,0,0,0,0,0,0,0
1402920741988,1402920742488,0,0,0,0,0,0,0
1402920742488,1402920742988,0,0,0,0,0,0,0
1402920742988,1402920743488,0,0,0,0,0,0,0
1402920743488,1402920743988,0,0,0,0,0,0,0
1402920743988,1402920744488,0,0,0,0,0,0,0
1402920744488,1402920744988,0,0,0,0,0,0,0
1402920744988,1402920745488,0,0,0,0,0,0,0
1402920745488,1402920745988,0,0,0,0,0,0,0
1402920745988,1402920746488,0,0,0,0,0,0,0
1402920746488,1402920746988,0,0,0,0,0,0,0
1402920746988,1402920747488,0,0,0,0,0,0,0
1402920747488,1402920747988,0,0,0,0,0,0,0
1402920747988,1402920748488,0,0,0,0,0,0,0
1402920748488,1402920748988,0,0,0,0,0,0,0
1402920748988,1402920749488,0,0,0,0,0,0,0
1402920749488,1402920749988,0,0,0,0,0,0,0
1402920749988,1402920750488,0,0,0,0,0,0,0
1402920750488,1402920750988,0,0,0,0,0,0,0
1402920750988,1402920751488,0,0,0,0,0,0,0
1402920751488,1402920751988,0,0,0,0,0,0,0
1402920751988,1402920752488,0,0,0,0,0,0,0
1402920752488,1402920752988,0,0,0,0,0,0,0
1402920752988,1402920753488,0,0,0,0,0,0,0
1402920753488,1402920753988,0,0,0,0,0,0,0
1402920753988,1402920754488,0,0,0,0,0,0,0
1402920754488,1402920754988,0,0,0,0,0,0,0
1402920754988,1402920755488,0,0,0,0,0,0,0
1402920755488,1402920755988,0,0,0,0,0,0,0
1402920755988,1402920756488,0,0,0,0,0,0,0
1402920756488,1402920756988,0,0,0,0,0,0,0
1402920756988,1402920757488,0,0,0,0,0,0,0
1402920757488,1402920757988,0,0,0,0,0,0,0
1402920757988,1402920758488,0,0,0,0,0,0,0
1402920758488,1402920758988,0,0,0,0,0,0,0
1402920758988,1402920759488,0,0,0,0,0,0,0
1402920759488,1402920759988,0,0,0,0,0,0,0
1402920759988,1402920760488,0,0,0,0,0,0,0
1402920760488,1402920760988,0,0,0,0,0,0,0
1402920760988,1402920761488,0,0,0,0,0,0,0
1402920761488,1402920761988,0,0,0,0,0,0,0
1402920761988,1402920762488,0,0,0,0,0,0,0
1402920762488,1402920762988,0,0,0,0,0,0,0
1402920762988,1402920763488,0,0,0,0,0,0,0
1402920763488,1402920763988,0,0,0,0,0,0,0
1402920763988,1402920764488,0,0,0,0,0,0,0
1402920764488,1402920764988,0,0,0,0,0,0,0
1402920764988,1402920765488,0,0,0,0,0,0,0
1402920765488,1402920765988,0,0,0,0,0,0,0
1402920765988,1402920766488,0,0,0,0,0,0,0
1402920766488,1402920766988,0,0,0,0,0,0,0
1402920766988,1402920767488,0,0,0,0,0,0,0
1402920767488,1402920767988,0,0,0,0,0,0,0
1402920767988,1402920768488,0,0,0,0,0,0,0
1402920768488,1402920768988,0,0,0,0,0,0,0
1402920768988,1402920769488,0,0,0,0,0,0,0
1402920769488,1402920769988,0,0,0,0,0,0,0
1402920769988,1402920770488,0,0,0,0,0,0,0
1402920770488,1402920770988,0,0,0,0,0,0,0
1402920770988,1402920771488,0,0,0,0,0,0,2
1402920771488,1402920771988,0,0,0,0,0,1,0
1402920771988,1402920772488,0,0,0,0,0,1,0
1402920772488,1402920772988,0,0,0,0,0,0,1
1402920772988,1402920773488,0,0,0,0,1,0,0
1402920773488,1402920773988,0,0,0,0,0,0,2
1402920773988,1402920774488,0,0,0,0,0,1,0
1402920774488,1402920774988,0,0,0,0,0,1,0
1402920774988,1402920775488,0,0,0,0,0,2,0
1402920775488,1402920775988,0,0,0,0,0,0,0
1402920775988,1402920776488,0,0,0,0,0,1,0
1402920776488,1402920776988,0,0,0,0,0,0,0
1402920776988,1402920777488,0,0,0,0,0,0,2
1402920777488,1402920777988,0,0,0,0,0,0,1
1402920777988,1402920778488,0,0,0,0,0,2,0
1402920778488,1402920778988,0,0,0,0,0,2,0
1402920778988,1402920779488,0,0,0,0,0,1,1
1402920779488,1402920779988,3,0,0,0,0,1,0
1402920779988,1402920780488,2,0,0,0,0,0,0
1402920780488,1402920780988,0,0,0,0,0,0,0
1402920780988,1402920781488,1,1,0,0,0,0,0
1402920781488,1402920781988,0,0,0,1,0,0,1
1402920781988,1402920782488,0,0,0,8,0,0,2
1402920782488,1402920782988,0,0,0,8,0,0,2
1402920782988,1402920783488,0,0,0,0,0,0,2
1402920783488,1402920783988,0,0,0,1,0,1,0
1402920783988,1402920784488,0,0,0,1,0,1,2
1402920784488,1402920784988,0,0,0,12,0,0,0
1402920784988,1402920785488,0,0,0,9,0,0,1
1402920785488,1402920785988,0,0,0,0,0,0,1
1402920785988,1402920786488,2,0,0,0,0,0,0
1402920786488,1402920786988,0,0,0,0,0,0,0
1402920786988,1402920787488,0,1,0,0,0,0,0
1402920787488,1402920787988,2,0,0,0,0,0,0
1402920787988,1402920788488,4,0,0,0,0,0,0
1402920788488,1402920788988,3,0,0,0,0,0,0
1402920788988,1402920789488,5,0,0,0,0,0,0
1402920789488,1402920789988,0,2,0,0,0,0,0
1402920789988,1402920790488,0,3,0,0,0,0,0
1402920790488,1402920790988,0,0,0,0,0,0,0
1402920790988,1402920791488,4,0,0,0,0,0,0
1402920791488,1402920791988,0,1,0,0,0,0,0
1402920791988,1402920792488,0,0,0,0,0,0,0
1402920792488,1402920792988,0,0,0,1,0,0,0
1402920792988,1402920793488,0,0,0,5,0,0,0
1402920793488,1402920793988,0,0,0,0,0,0,0
1402920793988,1402920794488,0,0,0,0,0,0,0
1402920794488,1402920794988,0,0,0,1,0,0,0
1402920794988,1402920795488,0,0,0,2,0,0,0
1402920795488,1402920795988,0,0,0,1,0,0,1
1402920795988,1402920796488,1,0,0,0,0,0,0
1402920796488,1402920796988,4,0,0,0,0,0,0
1402920796988,1402920797488,4,0,0,0,0,0,0
1402920797488,1402920797988,5,0,0,0,0,0,0
1402920797988,1402920798488,5,0,0,0,0,0,0
1402920798488,1402920798988,4,0,0,0,0,0,2
1402920798988,1402920799488,3,0,0,0,0,0,1
1402920799488,1402920799988,3,0,0,0,0,2,0
1402920799988,1402920800488,2,0,0,0,0,1,0
1402920800488,1402920800988,1,0,0,0,0,0,0
1402920800988,1402920801488,3,0,0,0,0,1,0
1402920801488,1402920801988,1,0,0,0,0,1,2
1402920801988,1402920802488,2,0,0,0,0,0,3
1402920802488,1402920802988,1,0,0,1,0,0,2
1402920802988,1402920803488,0,0,0,1,0,0,3
1402920803488,1402920803988,0,0,0,8,0,0,3
1402920803988,1402920804488,0,0,0,2,0,0,2
1402920804488,1402920804988,0,1,0,1,0,0,1
1402920804988,1402920805488,0,0,0,2,0,0,0
1402920805488,1402920805988,0,0,0,2,0,0,1
1402920805988,1402920806488,0,2,0,0,0,0,2
1402920806488,1402920806988,0,2,0,1,0,0,0
1402920806988,1402920807488,0,0,0,1,0,0,1
1402920807488,1402920807988,0,0,0,10,0,0,1
1402920807988,1402920808488,0,1,0,0,0,0,1
1402920808488,1402920808988,3,0,0,0,0,0,2
1402920808988,1402920809488,0,0,0,0,0,0,2
1402920809488,1402920809988,0,0,0,1,0,0,3
1402920809988,1402920810488,0,0,0,1,0,0,3
1402920810488,1402920810988,0,0,0,12,0,0,1
1402920810988,1402920811488,0,0,0,1,0,0,1
1402920811488,1402920811988,1,0,0,0,0,0,0
1402920811988,1402920812488,4,0,0,0,0,0,0
1402920812488,1402920812988,5,0,0,0,0,3,0
1402920812988,1402920813488,1,0,0,0,0,2,0
1402920813488,1402920813988,5,0,0,0,0,0,2
1402920813988,1402920814488,0,0,0,0,0,0,3
1402920814488,1402920814988,3,0,0,0,0,0,1
1402920814988,1402920815488,4,0,0,0,0,0,1
1402920815488,1402920815988,6,0,0,0,0,0,0
1402920815988,1402920816488,5,0,0,0,0,0,2
1402920816488,1402920816988,4,0,0,0,0,0,2
1402920816988,1402920817488,3,0,0,0,0,0,3
1402920817488,1402920817988,0,3,0,0,0,0,0
1402920817988,1402920818488,1,1,0,0,0,0,0
1402920818488,1402920818988,3,0,0,0,0,0,0
1402920818988,1402920819488,1,0,0,0,0,0,0
1402920819488,1402920819988,1,0,0,0,0,0,1
1402920819988,1402920820488,0,0,0,1,0,0,0
1402920820488,1402920820988,0,1,0,0,0,0,0
1402920820988,1402920821488,0,0,0,0,0,3,1
1402920821488,1402920821988,0,0,0,0,0,0,0
1402920821988,1402920822488,0,0,0,0,0,0,0
1402920822488,1402920822988,0,0,0,0,0,0,0
1402920822988,1402920823488,0,0,0,0,0,0,0
1402920823488,1402920823988,0,0,0,0,0,0,0
1402920823988,1402920824488,0,0,0,0,0,0,0
1402920824488,1402920824988,1,0,1,0,0,0,1
1402920824988,1402920825488,0,0,0,0,0,0,1
1402920825488,1402920825988,0,0,0,0,0,2,2
1402920825988,1402920826488,0,0,0,0,0,0,0
1402920826488,1402920826988,0,0,0,0,0,0,1
1402920826988,1402920827488,0,0,0,0,0,0,1
1402920827488,1402920827988,2,0,0,0,0,0,0
1402920827988,1402920828488,2,0,0,0,0,0,0
1402920828488,1402920828988,0,0,0,1,0,0,0
1402920828988,1402920829488,1,1,0,0,0,0,0
1402920829488,1402920829988,0,0,0,1,0,0,2
1402920829988,1402920830488,0,0,0,11,0,0,2
1402920830488,1402920830988,0,0,0,13,0,0,1
1402920830988,1402920831488,0,0,0,2,0,0,1
1402920831488,1402920831988,0,0,0,11,0,0,0
1402920831988,1402920832488,0,0,0,1,0,0,0
1402920832488,1402920832988,0,1,0,0,0,0,2
1402920832988,1402920833488,0,0,0,2,0,2,2
1402920833488,1402920833988,0,0,0,7,0,0,0
1402920833988,1402920834488,0,0,0,0,0,0,0
1402920834488,1402920834988,0,0,0,0,0,0,0
1402920834988,1402920835488,0,0,0,1,0,0,0
1402920835488,1402920835988,0,0,0,7,0,0,0
1402920835988,1402920836488,0,0,0,2,0,0,0
1402920836488,1402920836988,0,0,0,0,0,0,0
1402920836988,1402920837488,0,0,0,0,0,0,0
1402920837488,1402920837988,0,1,0,0,0,0,0
1402920837988,1402920838488,0,9,0,0,0,0,0
1402920838488,1402920838988,0,1,0,0,0,0,0
1402920838988,1402920839488,0,0,0,0,0,0,0
1402920839488,1402920839988,1,0,0,0,0,0,0
1402920839988,1402920840488,1,0,0,0,0,0,0
1402920840488,1402920840988,0,1,0,0,0,0,0
1402920840988,1402920841488,0,0,0,0,0,0,1
1402920841488,1402920841988,0,0,0,0,0,0,2
1402920841988,1402920842488,0,0,0,0,0,0,0
1402920842488,1402920842988,1,0,0,0,0,0,1
1402920842988,1402920843488,0,0,0,0,0,0,1
1402920843488,1402920843988,0,0,0,1,0,0,1
1402920843988,1402920844488,1,0,0,0,0,0,1
1402920844488,1402920844988,3,0,0,0,0,0,1
1402920844988,1402920845488,1,0,0,0,0,0,2
1402920845488,1402920845988,0,0,0,0,0,0,0
1402920845988,1402920846488,2,1,0,0,0,0,1
1402920846488,1402920846988,3,0,0,0,0,0,1
1402920846988,1402920847488,0,2,0,0,0,0,0
1402920847488,1402920847988,0,3,0,0,0,0,1
1402920847988,1402920848488,0,0,0,0,0,0,0
1402920848488,1402920848988,4,0,0,0,0,0,0
1402920848988,1402920849488,2,0,0,0,0,0,2
1402920849488,1402920849988,0,0,0,0,0,1,0
1402920849988,1402920850488,0,0,0,0,0,0,0
1402920850488,1402920850988,0,0,0,0,0,0,0
1402920850988,1402920851488,0,0,0,0,0,0,0
1402920851488,1402920851988,0,0,0,1,0,0,0
1402920851988,1402920852488,0,0,0,8,0,0,0
1402920852488,1402920852988,0,0,0,0,0,0,0
1402920852988,1402920853488,0,0,0,0,0,0,0
1402920853488,1402920853988,1,0,0,0,0,0,0
1402920853988,1402920854488,0,1,0,0,0,0,0
1402920854488,1402920854988,1,0,0,0,0,0,0
1402920854988,1402920855488,3,0,0,0,0,0,0
1402920855488,1402920855988,3,0,0,0,0,0,0
1402920855988,1402920856488,2,0,0,0,0,0,0
1402920856488,1402920856988,1,0,0,0,0,0,0
1402920856988,1402920857488,3,0,0,0,0,0,0
1402920857488,1402920857988,0,0,0,0,0,0,1
1402920857988,1402920858488,0,1,0,0,0,0,0
1402920858488,1402920858988,0,0,0,0,0,0,1
1402920858988,1402920859488,0,0,0,1,0,0,0
1402920859488,1402920859988,0,0,0,13,0,0,0
1402920859988,1402920860488,0,0,0,1,0,0,0
1402920860488,1402920860988,0,0,0,1,0,0,0
1402920860988,1402920861488,2,0,0,0,0,1,0
1402920861488,1402920861988,1,0,0,0,0,0,0
1402920861988,1402920862488,0,0,0,1,0,0,0
1402920862488,1402920862988,0,0,0,10,0,0,0
1402920862988,1402920863488,0,0,0,1,0,0,0
1402920863488,1402920863988,0,0,0,1,0,0,0
1402920863988,1402920864488,0,0,0,7,0,0,0
1402920864488,1402920864988,0,0,0,3,0,0,0
1402920864988,1402920865488,0,0,0,0,0,0,0
1402920865488,1402920865988,0,0,0,0,0,0,0
1402920865988,1402920866488,0,0,1,0,0,0,0
1402920866488,1402920866988,0,0,0,0,0,0,0
1402920866988,1402920867488,0,0,0,0,0,0,0
1402920867488,1402920867988,0,0,0,0,0,0,0
1402920867988,1402920868488,0,0,0,0,0,0,0
1402920868488,1402920868988,0,0,0,0,0,0,0
1402920868988,1402920869488,0,0,0,0,0,0,0
1402920869488,1402920869988,0,0,0,0,0,0,0
1402920869988,1402920870488,0,0,0,0,0,0,0
1402920870488,1402920870988,0,0,0,0,0,0,0
1402920870988,1402920871488,0,0,0,0,0,0,0
1402920871488,1402920871988,0,0,0,0,0,0,0
1402920871988,1402920872488,0,0,0,0,0,0,0
1402920872488,1402920872988,0,0,0,0,0,0,0
1402920872988,1402920873488,0,0,0,1,0,0,0
1402920873488,1402920873988,0,0,0,1,0,0,0
1402920873988,1402920874488,0,0,0,3,0,0,0
1402920874488,1402920874988,0,0,0,1,0,0,0
1402920874988,1402920875488,1,0,0,0,0,0,0
1402920875488,1402920875988,2,0,0,0,0,0,0
1402920875988,1402920876488,2,0,0,0,0,0,0
1402920876488,1402920876988,4,0,0,0,0,0,0
1402920876988,1402920877488,4,0,0,0,0,0,0
1402920877488,1402920877988,1,0,0,0,0,0,0
1402920877988,1402920878488,0,0,0,2,0,0,0
1402920878488,1402920878988,0,0,0,3,0,0,0
1402920878988,1402920879488,0,1,0,0,0,0,0
1402920879488,1402920879988,2,0,0,0,0,0,0
1402920879988,1402920880488,0,0,0,0,0,0,0
1402920880488,1402920880988,0,0,0,0,0,0,0
1402920880988,1402920881488,0,0,0,0,0,0,0
1402920881488,1402920881988,0,0,0,0,0,0,0
1402920881988,1402920882488,0,0,0,0,0,0,0
1402920882488,1402920882988,0,0,0,0,0,0,0
1402920882988,1402920883488,0,0,0,0,0,0,0
1402920883488,1402920883988,0,0,1,0,0,0,0
1402920883988,1402920884488,0,0,0,0,0,0,0
1402920884488,1402920884988,0,0,0,0,0,0,0
1402920884988,1402920885488,0,0,0,0,0,0,0
1402920885488,1402920885988,0,0,0,0,0,0,0
1402920885988,1402920886488,0,0,0,0,0,0,0
1402920886488,1402920886988,0,0,0,0,0,0,0
1402920886988,1402920887488,0,0,0,0,0,0,0
1402920887488,1402920887988,0,0,0,0,0,0,0
1402920887988,1402920888488,0,0,0,0,0,0,0
1402920888488,1402920888988,0,0,0,0,0,0,0
1402920888988,1402920889488,0,0,0,0,0,0,0
1402920889488,1402920889988,0,0,0,0,0,0,0
1402920889988,1402920890488,0,0,0,0,0,0,0
1402920890488,1402920890988,0,0,0,0,0,0,0
1402920890988,1402920891488,0,0,0,0,0,0,0
1402920891488,1402920891988,0,0,0,0,0,0,0
1402920891988,1402920892488,0,0,0,0,0,0,0
1402920892488,1402920892988,0,0,0,0,0,0,0
1402920892988,1402920893488,0,0,0,0,0,0,0
1402920893488,1402920893988,0,0,0,0,0,0,0
1402920893988,1402920894488,0,0,0,0,0,0,0
1402920894488,1402920894988,0,0,0,0,0,0,0
1402920894988,1402920895488,0,0,0,0,0,0,0
1402920895488,1402920895988,0,0,0,0,0,0,0
1402920895988,1402920896488,0,0,0,0,0,0,0
1402920896488,1402920896988,0,0,0,0,0,0,0
1402920896988,1402920897488,0,0,0,0,0,0,0
1402920897488,1402920897988,0,0,0,0,0,0,0
1402920897988,1402920898488,0,0,0,0,0,0,0
1402920898488,1402920898988,0,0,0,0,0,0,0
1402920898988,1402920899488,0,0,0,0,0,0,0
1402920899488,1402920899988,0,0,0,0,0,0,0
1402920899988,1402920900488,0,0,0,0,0,0,0
1402920900488,1402920900988,0,0,0,1,0,0,0
1402920900988,1402920901488,0,0,0,2,0,0,0
1402920901488,1402920901988,0,0,0,0,0,0,0
1402920901988,1402920902488,3,0,0,0,0,0,0
1402920902488,1402920902988,4,0,0,0,0,0,0
1402920902988,1402920903488,5,0,0,0,0,0,0
1402920903488,1402920903988,2,0,0,0,0,0,0
1402920903988,1402920904488,3,0,0,0,0,0,0
1402920904488,1402920904988,1,0,0,0,0,0,1
1402920904988,1402920905488,2,0,0,0,0,0,2
1402920905488,1402920905988,4,0,0,0,0,0,1
1402920905988,1402920906488,2,0,0,0,0,0,0
1402920906488,1402920906988,2,0,0,0,0,0,1
1402920906988,1402920907488,1,0,0,2,0,0,5
1402920907488,1402920907988,0,0,0,7,0,0,2
1402920907988,1402920908488,0,0,0,4,0,0,0
1402920908488,1402920908988,0,0,0,0,0,1,2
1402920908988,1402920909488,0,1,0,0,0,4,0
1402920909488,1402920909988,0,0,0,1,0,4,1
1402920909988,1402920910488,0,0,0,2,0,0,5
1402920910488,1402920910988,0,0,0,4,0,0,2
1402920910988,1402920911488,0,0,0,2,0,0,2
1402920911488,1402920911988,0,0,0,0,0,0,3
1402920911988,1402920912488,1,0,0,0,0,0,0
1402920912488,1402920912988,4,0,0,0,0,0,0
