start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget
1402649641406,1402649641906,1,1,0,0,0,0,0
1402649641906,1402649642406,0,2,0,0,0,0,0
1402649642406,1402649642906,0,6,0,0,0,0,0
1402649642906,1402649643406,1,1,0,0,0,0,0
1402649643406,1402649643906,0,0,0,1,0,0,0
1402649643906,1402649644406,0,0,0,9,0,0,0
1402649644406,1402649644906,0,0,0,2,0,0,0
1402649644906,1402649645406,0,1,0,0,0,0,0
1402649645406,1402649645906,0,0,0,3,0,0,0
1402649645906,1402649646406,0,0,0,0,0,0,0
1402649646406,1402649646906,1,0,0,0,0,0,0
1402649646906,1402649647406,0,0,0,0,0,0,0
1402649647406,1402649647906,1,0,0,0,0,0,0
1402649647906,1402649648406,2,0,0,0,0,0,0
1402649648406,1402649648906,4,0,0,0,0,0,0
1402649648906,1402649649406,2,0,0,0,0,0,0
1402649649406,1402649649906,0,1,0,0,0,0,0
1402649649906,1402649650406,0,2,0,0,0,0,0
1402649650406,1402649650906,0,3,0,0,0,0,0
1402649650906,1402649651406,0,1,0,1,0,0,0
1402649651406,1402649651906,0,0,0,2,0,0,0
1402649651906,1402649652406,1,0,0,2,0,0,0
1402649652406,1402649652906,0,0,0,0,0,0,0
1402649652906,1402649653406,0,0,0,0,0,0,0
1402649653406,1402649653906,0,0,0,0,0,0,0
1402649653906,1402649654406,0,0,0,0,0,0,0
1402649654406,1402649654906,0,0,0,0,0,0,0
1402649654906,1402649655406,0,0,0,0,0,0,0
1402649655406,1402649655906,0,0,0,0,0,0,0
1402649655906,1402649656406,0,0,0,0,0,0,0
1402649656406,1402649656906,0,0,0,0,0,0,0
1402649656906,1402649657406,0,0,0,0,0,0,0
1402649657406,1402649657906,0,0,0,0,0,0,0
1402649657906,1402649658406,0,0,0,0,0,0,0
1402649658406,1402649658906,0,0,0,0,0,0,0
1402649658906,1402649659406,0,0,0,0,0,0,1
1402649659406,1402649659906,0,0,0,0,0,0,0
1402649659906,1402649660406,0,0,0,0,0,0,0
1402649660406,1402649660906,0,0,0,0,0,0,0
1402649660906,1402649661406,0,0,0,0,0,0,0
1402649661406,1402649661906,0,0,0,1,0,0,1
1402649661906,1402649662406,0,0,0,4,0,0,1
1402649662406,1402649662906,0,0,0,5,0,0,0
1402649662906,1402649663406,0,0,0,5,0,0,0
1402649663406,1402649663906,0,0,0,1,0,0,0
1402649663906,1402649664406,0,0,0,1,0,0,2
1402649664406,1402649664906,0,1,0,0,0,0,2
1402649664906,1402649665406,0,0,0,0,0,0,2
1402649665406,1402649665906,0,0,0,0,0,0,1
1402649665906,1402649666406,0,0,0,0,0,0,1
1402649666406,1402649666906,0,0,0,1,0,0,3
1402649666906,1402649667406,0,0,0,0,0,1,1
1402649667406,1402649667906,0,0,0,0,0,1,0
1402649667906,1402649668406,0,0,0,0,0,2,0
1402649668406,1402649668906,0,0,0,0,0,1,0
1402649668906,1402649669406,0,0,0,0,0,2,0
1402649669406,1402649669906,0,0,0,0,0,0,0
1402649669906,1402649670406,0,0,0,0,0,0,0
1402649670406,1402649670906,0,0,0,0,0,3,0
1402649670906,1402649671406,0,0,0,0,0,2,0
1402649671406,1402649671906,0,0,0,0,0,2,0
1402649671906,1402649672406,0,0,0,0,0,0,1
1402649672406,1402649672906,4,0,0,0,0,0,1
1402649672906,1402649673406,4,0,0,0,0,1,1
1402649673406,1402649673906,6,0,0,0,0,1,0
1402649673906,1402649674406,5,0,0,0,0,1,1
1402649674406,1402649674906,5,0,0,0,0,0,1
1402649674906,1402649675406,6,0,0,0,0,0,0
1402649675406,1402649675906,0,3,0,0,0,0,0
1402649675906,1402649676406,0,4,0,0,0,0,0
1402649676406,1402649676906,4,0,0,0,0,0,0
1402649676906,1402649677406,2,1,0,0,0,0,0
1402649677406,1402649677906,5,0,0,0,0,0,0
1402649677906,1402649678406,5,0,0,0,0,0,1
1402649678406,1402649678906,6,0,0,0,0,0,1
1402649678906,1402649679406,4,0,0,0,0,1,1
1402649679406,1402649679906,0,3,0,0,0,2,0
1402649679906,1402649680406,0,2,0,0,0,1,0
1402649680406,1402649680906,0,1,0,0,0,0,0
1402649680906,1402649681406,0,1,0,2,0,0,0
1402649681406,1402649681906,0,0,0,2,0,0,2
1402649681906,1402649682406,1,0,0,0,0,0,1
1402649682406,1402649682906,4,0,0,0,0,0,1
1402649682906,1402649683406,4,0,0,0,0,0,1
1402649683406,1402649683906,3,0,0,0,0,2,0
1402649683906,1402649684406,3,0,0,0,0,1,0
1402649684406,1402649684906,0,1,0,0,0,0,1
1402649684906,1402649685406,0,5,0,0,0,0,1
1402649685406,1402649685906,0,6,0,0,0,0,0
1402649685906,1402649686406,3,0,0,0,0,0,1
1402649686406,1402649686906,5,0,0,0,0,0,1
1402649686906,1402649687406,6,0,0,0,0,0,2
1402649687406,1402649687906,6,0,0,0,0,0,2
1402649687906,1402649688406,0,0,0,0,0,0,1
1402649688406,1402649688906,0,0,0,0,0,0,1
1402649688906,1402649689406,0,0,0,0,0,0,0
1402649689406,1402649689906,0,0,0,0,0,0,0
1402649689906,1402649690406,0,0,0,0,0,0,2
1402649690406,1402649690906,0,0,0,0,1,0,1
1402649690906,1402649691406,0,0,0,0,0,0,0
1402649691406,1402649691906,0,0,0,0,0,0,1
1402649691906,1402649692406,0,1,0,0,0,0,1
1402649692406,1402649692906,0,1,0,0,0,0,1
1402649692906,1402649693406,0,0,0,0,0,0,1
1402649693406,1402649693906,0,0,0,0,0,0,0
1402649693906,1402649694406,0,0,0,0,1,0,0
1402649694406,1402649694906,1,0,0,0,0,0,0
1402649694906,1402649695406,2,0,0,0,0,0,0
1402649695406,1402649695906,0,0,0,0,0,0,1
1402649695906,1402649696406,0,0,0,0,1,0,1
1402649696406,1402649696906,0,0,0,0,0,0,0
1402649696906,1402649697406,0,0,0,0,0,0,2
1402649697406,1402649697906,0,0,0,0,0,0,2
1402649697906,1402649698406,0,0,0,0,0,0,0
1402649698406,1402649698906,2,0,0,0,0,0,0
1402649698906,1402649699406,5,0,0,0,0,0,0
1402649699406,1402649699906,0,3,0,0,0,0,0
1402649699906,1402649700406,4,1,0,0,0,0,0
1402649700406,1402649700906,6,0,0,0,0,0,0
1402649700906,1402649701406,0,1,0,0,0,0,0
1402649701406,1402649701906,0,0,0,1,0,0,0
1402649701906,1402649702406,0,0,0,5,0,0,0
1402649702406,1402649702906,0,1,0,1,0,0,0
1402649702906,1402649703406,0,3,0,0,0,0,0
1402649703406,1402649703906,0,6,0,0,0,0,0
1402649703906,1402649704406,0,1,0,0,0,0,0
1402649704406,1402649704906,0,0,0,0,0,0,0
1402649704906,1402649705406,0,0,0,0,1,0,0
1402649705406,1402649705906,0,0,0,0,0,0,1
1402649705906,1402649706406,0,0,0,0,0,0,0
1402649706406,1402649706906,0,0,0,0,1,0,1
1402649706906,1402649707406,0,0,0,0,0,1,0
1402649707406,1402649707906,0,0,0,0,0,0,0
1402649707906,1402649708406,0,0,0,0,0,0,0
1402649708406,1402649708906,0,0,0,0,0,0,0
1402649708906,1402649709406,0,0,0,2,0,0,0
1402649709406,1402649709906,0,0,0,3,0,0,0
1402649709906,1402649710406,1,0,0,3,0,0,0
1402649710406,1402649710906,1,0,0,0,0,0,0
1402649710906,1402649711406,2,0,0,2,0,0,0
1402649711406,1402649711906,3,0,0,0,0,0,0
1402649711906,1402649712406,3,0,0,0,0,0,0
1402649712406,1402649712906,5,0,0,0,0,0,0
1402649712906,1402649713406,5,0,0,0,0,0,0
1402649713406,1402649713906,3,0,0,0,0,1,0
1402649713906,1402649714406,2,0,0,0,0,0,0
1402649714406,1402649714906,2,0,0,0,0,0,0
1402649714906,1402649715406,0,0,0,0,0,0,0
1402649715406,1402649715906,0,1,0,0,0,2,0
1402649715906,1402649716406,0,1,0,0,0,0,0
1402649716406,1402649716906,0,0,0,0,0,0,0
1402649716906,1402649717406,0,0,0,0,0,2,0
1402649717406,1402649717906,0,0,0,0,0,0,0
1402649717906,1402649718406,0,0,0,0,0,0,0
1402649718406,1402649718906,0,0,0,0,0,1,0
1402649718906,1402649719406,0,0,0,0,0,0,0
1402649719406,1402649719906,0,0,0,0,0,0,0
1402649719906,1402649720406,0,0,0,0,0,0,0
1402649720406,1402649720906,0,0,0,0,0,0,0
1402649720906,1402649721406,0,0,0,0,0,0,0
1402649721406,1402649721906,0,0,0,0,0,0,0
1402649721906,1402649722406,0,0,0,0,0,0,0
1402649722406,1402649722906,0,0,0,0,0,0,0
1402649722906,1402649723406,0,0,0,0,0,0,1
1402649723406,1402649723906,0,0,0,0,0,0,0
1402649723906,1402649724406,2,0,0,0,0,0,0
1402649724406,1402649724906,6,0,0,0,0,0,0
1402649724906,1402649725406,2,0,0,0,0,0,0
1402649725406,1402649725906,1,1,0,0,0,0,0
1402649725906,1402649726406,0,0,0,0,0,0,1
1402649726406,1402649726906,0,1,0,0,0,0,0
1402649726906,1402649727406,0,7,0,0,0,0,0
1402649727406,1402649727906,1,2,0,0,0,0,0
1402649727906,1402649728406,3,0,0,0,0,0,0
1402649728406,1402649728906,4,0,0,0,0,0,0
1402649728906,1402649729406,5,0,0,0,0,0,0
1402649729406,1402649729906,4,0,0,0,0,0,0
1402649729906,1402649730406,5,0,0,0,0,0,0
1402649730406,1402649730906,3,0,0,0,0,0,0
1402649730906,1402649731406,0,0,0,0,0,0,0
1402649731406,1402649731906,0,0,0,0,0,0,1
1402649731906,1402649732406,0,0,0,0,0,0,0
1402649732406,1402649732906,0,0,0,0,0,0,0
1402649732906,1402649733406,0,0,0,0,0,0,0
1402649733406,1402649733906,0,0,0,0,0,2,0
1402649733906,1402649734406,0,0,0,0,0,1,0
1402649734406,1402649734906,0,0,0,0,0,1,0
1402649734906,1402649735406,0,0,0,0,0,0,1
1402649735406,1402649735906,0,1,0,0,0,0,0
1402649735906,1402649736406,0,2,0,0,0,0,0
1402649736406,1402649736906,1,0,0,0,0,0,1
1402649736906,1402649737406,3,0,0,0,0,1,0
1402649737406,1402649737906,2,0,0,0,0,0,0
1402649737906,1402649738406,1,0,0,0,0,0,0
1402649738406,1402649738906,0,0,0,0,0,0,0
1402649738906,1402649739406,0,0,0,0,0,0,0
1402649739406,1402649739906,0,0,0,0,0,0,0
1402649739906,1402649740406,0,0,0,0,0,0,0
1402649740406,1402649740906,0,0,0,0,0,0,0
1402649740906,1402649741406,0,0,0,0,1,0,0
1402649741406,1402649741906,0,0,0,0,0,0,0
1402649741906,1402649742406,3,0,0,0,0,0,0
1402649742406,1402649742906,5,0,0,0,0,0,0
1402649742906,1402649743406,6,0,0,0,0,0,0
1402649743406,1402649743906,5,0,0,0,0,0,1
1402649743906,1402649744406,0,2,0,0,0,0,0
1402649744406,1402649744906,0,3,0,0,0,0,1
1402649744906,1402649745406,0,4,0,0,0,0,0
1402649745406,1402649745906,4,0,0,0,0,0,0
1402649745906,1402649746406,5,0,0,0,0,0,1
1402649746406,1402649746906,3,0,0,0,0,0,2
1402649746906,1402649747406,6,0,0,0,0,0,2
1402649747406,1402649747906,3,0,0,0,0,2,0
1402649747906,1402649748406,0,0,0,0,0,0,0
1402649748406,1402649748906,0,3,0,0,0,0,0
1402649748906,1402649749406,0,3,0,0,0,0,0
1402649749406,1402649749906,3,0,0,0,0,1,1
1402649749906,1402649750406,4,0,0,0,0,1,0
1402649750406,1402649750906,3,0,0,0,0,1,0
1402649750906,1402649751406,3,0,0,0,0,0,0
1402649751406,1402649751906,4,0,0,0,0,0,2
1402649751906,1402649752406,5,0,0,0,0,2,0
1402649752406,1402649752906,2,0,0,0,0,1,0
1402649752906,1402649753406,0,0,0,0,0,0,1
1402649753406,1402649753906,0,0,0,0,0,0,0
1402649753906,1402649754406,0,0,0,0,1,0,1
1402649754406,1402649754906,0,0,0,0,0,0,2
1402649754906,1402649755406,0,0,0,0,0,0,1
1402649755406,1402649755906,0,0,0,0,0,0,1
1402649755906,1402649756406,0,0,0,0,0,0,2
1402649756406,1402649756906,0,1,0,0,0,0,0
1402649756906,1402649757406,0,1,0,1,0,0,0
1402649757406,1402649757906,0,1,0,0,0,0,0
1402649757906,1402649758406,0,1,0,0,0,0,1
1402649758406,1402649758906,0,0,0,1,0,0,2
1402649758906,1402649759406,0,0,0,8,0,0,0
1402649759406,1402649759906,0,0,0,11,0,0,0
1402649759906,1402649760406,0,0,0,2,0,0,2
1402649760406,1402649760906,0,0,0,2,0,0,1
1402649760906,1402649761406,0,0,0,1,0,0,2
1402649761406,1402649761906,0,0,0,1,0,1,0
1402649761906,1402649762406,0,0,0,0,0,1,0
1402649762406,1402649762906,0,0,0,0,0,1,0
1402649762906,1402649763406,0,0,0,0,0,0,0
1402649763406,1402649763906,0,0,0,0,1,0,1
1402649763906,1402649764406,0,0,0,0,1,0,2
1402649764406,1402649764906,0,0,0,0,1,0,1
1402649764906,1402649765406,0,0,0,0,1,1,0
1402649765406,1402649765906,0,0,0,0,0,2,0
1402649765906,1402649766406,0,0,0,0,0,0,1
1402649766406,1402649766906,0,0,0,0,0,0,1
1402649766906,1402649767406,0,0,0,0,1,0,1
1402649767406,1402649767906,3,0,0,0,0,0,1
1402649767906,1402649768406,5,0,0,0,0,0,1
1402649768406,1402649768906,5,0,0,0,0,0,1
1402649768906,1402649769406,1,0,0,1,0,0,1
1402649769406,1402649769906,0,0,0,3,0,0,1
1402649769906,1402649770406,0,0,0,7,0,0,1
1402649770406,1402649770906,2,0,0,1,0,0,0
1402649770906,1402649771406,2,0,0,0,0,0,1
1402649771406,1402649771906,0,2,0,0,0,0,0
1402649771906,1402649772406,3,1,0,0,0,0,0
1402649772406,1402649772906,2,0,0,1,0,0,2
1402649772906,1402649773406,0,0,0,0,0,0,2
1402649773406,1402649773906,0,0,0,0,0,0,2
1402649773906,1402649774406,0,0,0,0,0,0,0
1402649774406,1402649774906,0,0,0,0,1,0,2
1402649774906,1402649775406,0,0,0,0,0,0,0
1402649775406,1402649775906,0,0,0,0,0,0,1
1402649775906,1402649776406,0,1,0,0,0,0,1
1402649776406,1402649776906,0,0,0,1,0,0,2
1402649776906,1402649777406,0,2,0,1,0,0,0
1402649777406,1402649777906,0,1,0,1,0,0,0
1402649777906,1402649778406,3,0,0,0,0,0,2
1402649778406,1402649778906,6,0,0,0,0,0,0
1402649778906,1402649779406,6,0,0,0,0,0,1
1402649779406,1402649779906,4,0,0,0,0,0,2
1402649779906,1402649780406,0,1,0,0,0,1,0
1402649780406,1402649780906,0,7,0,0,0,1,0
1402649780906,1402649781406,0,1,0,0,0,1,0
1402649781406,1402649781906,0,3,0,0,0,0,1
1402649781906,1402649782406,0,3,0,0,0,0,0
1402649782406,1402649782906,0,0,0,1,0,0,1
1402649782906,1402649783406,0,0,0,6,0,0,2
1402649783406,1402649783906,0,0,0,6,0,0,0
1402649783906,1402649784406,0,0,0,1,0,0,1
1402649784406,1402649784906,0,0,0,0,0,0,2
1402649784906,1402649785406,0,0,0,0,0,0,1
1402649785406,1402649785906,0,0,0,0,0,0,2
1402649785906,1402649786406,0,0,0,0,0,2,0
1402649786406,1402649786906,1,0,0,0,0,1,0
1402649786906,1402649787406,2,0,0,0,0,1,0
1402649787406,1402649787906,4,0,0,0,0,1,0
1402649787906,1402649788406,5,0,0,0,0,2,0
1402649788406,1402649788906,5,0,0,0,0,1,0
1402649788906,1402649789406,4,0,0,0,0,1,0
1402649789406,1402649789906,5,0,0,0,0,1,0
1402649789906,1402649790406,5,0,0,0,0,1,1
1402649790406,1402649790906,5,0,0,0,0,0,1
1402649790906,1402649791406,6,0,0,0,0,0,1
1402649791406,1402649791906,4,0,0,0,0,1,0
1402649791906,1402649792406,1,0,0,0,0,0,1
1402649792406,1402649792906,4,0,0,0,0,0,0
1402649792906,1402649793406,5,0,0,0,0,0,1
1402649793406,1402649793906,2,0,0,0,0,0,1
1402649793906,1402649794406,5,0,0,0,0,0,0
1402649794406,1402649794906,2,0,0,0,0,0,1
1402649794906,1402649795406,0,0,0,0,0,0,2
1402649795406,1402649795906,0,0,0,0,0,0,1
1402649795906,1402649796406,0,0,0,0,0,0,1
1402649796406,1402649796906,0,0,0,0,1,1,0
1402649796906,1402649797406,0,0,0,0,0,0,1
1402649797406,1402649797906,0,1,0,1,0,0,0
1402649797906,1402649798406,0,0,0,0,0,0,2
1402649798406,1402649798906,0,0,0,0,0,0,0
1402649798906,1402649799406,0,0,0,0,1,0,0
1402649799406,1402649799906,0,0,0,0,0,0,2
1402649799906,1402649800406,3,1,0,0,0,0,1
1402649800406,1402649800906,5,0,0,0,0,1,1
1402649800906,1402649801406,6,0,0,0,0,0,1
1402649801406,1402649801906,3,0,0,0,0,0,1
1402649801906,1402649802406,0,1,0,0,0,0,2
1402649802406,1402649802906,0,8,0,0,0,0,1
1402649802906,1402649803406,0,17,0,0,0,0,1
1402649803406,1402649803906,0,1,0,0,0,0,2
1402649803906,1402649804406,0,0,0,0,0,0,1
1402649804406,1402649804906,0,0,0,0,0,0,1
1402649804906,1402649805406,0,0,0,0,1,0,1
1402649805406,1402649805906,0,0,0,0,1,0,1
1402649805906,1402649806406,0,0,0,0,0,0,2
1402649806406,1402649806906,0,0,0,0,0,0,1
1402649806906,1402649807406,0,0,0,0,1,0,1
1402649807406,1402649807906,0,0,0,1,0,0,2
1402649807906,1402649808406,0,0,0,0,0,0,1
1402649808406,1402649808906,0,0,0,0,0,0,2
1402649808906,1402649809406,0,0,0,0,0,0,1
1402649809406,1402649809906,0,0,0,0,1,0,2
1402649809906,1402649810406,0,0,0,0,1,0,1
1402649810406,1402649810906,0,0,0,0,0,0,2
1402649810906,1402649811406,0,0,0,0,0,0,0
1402649811406,1402649811906,0,0,0,0,0,0,1
1402649811906,1402649812406,0,0,0,0,0,3,0
1402649812406,1402649812906,0,0,0,0,0,1,0
1402649812906,1402649813406,0,0,0,0,0,1,0
1402649813406,1402649813906,0,0,0,0,0,0,1
1402649813906,1402649814406,0,0,0,0,0,0,1
1402649814406,1402649814906,0,0,0,0,0,0,2
1402649814906,1402649815406,0,0,0,0,0,0,1
1402649815406,1402649815906,0,0,0,0,0,0,2
1402649815906,1402649816406,0,0,0,0,0,0,1
1402649816406,1402649816906,0,0,0,0,0,0,1
1402649816906,1402649817406,0,0,0,0,0,0,2
1402649817406,1402649817906,0,0,0,0,0,0,1
1402649817906,1402649818406,0,0,0,0,0,0,2
1402649818406,1402649818906,0,0,0,0,0,0,1
1402649818906,1402649819406,0,0,0,0,0,0,1
1402649819406,1402649819906,1,0,0,0,0,0,1
1402649819906,1402649820406,2,0,0,0,0,0,1
1402649820406,1402649820906,1,0,0,0,0,0,0
1402649820906,1402649821406,2,1,0,0,0,0,1
1402649821406,1402649821906,5,0,0,0,0,0,1
1402649821906,1402649822406,6,0,0,0,0,0,1
1402649822406,1402649822906,1,1,0,0,0,0,1
1402649822906,1402649823406,0,9,0,0,0,0,1
1402649823406,1402649823906,0,15,0,0,0,0,1
1402649823906,1402649824406,0,4,0,0,0,0,1
1402649824406,1402649824906,0,2,0,0,0,0,0
1402649824906,1402649825406,0,0,0,0,0,0,3
1402649825406,1402649825906,0,0,0,0,0,0,1
1402649825906,1402649826406,0,0,0,0,1,0,2
1402649826406,1402649826906,0,0,0,0,0,0,1
1402649826906,1402649827406,0,0,0,0,1,0,2
1402649827406,1402649827906,0,0,0,0,0,0,0
1402649827906,1402649828406,0,0,0,0,0,0,1
1402649828406,1402649828906,0,0,0,0,0,0,1
1402649828906,1402649829406,0,0,0,0,0,0,0
1402649829406,1402649829906,0,0,0,0,0,0,0
1402649829906,1402649830406,0,0,0,0,0,0,0
1402649830406,1402649830906,0,0,0,0,0,2,0
1402649830906,1402649831406,0,0,0,0,0,1,0
1402649831406,1402649831906,0,0,0,0,0,1,0
1402649831906,1402649832406,0,0,0,0,0,0,0
1402649832406,1402649832906,0,0,0,0,0,0,0
1402649832906,1402649833406,0,0,0,0,0,0,0
1402649833406,1402649833906,0,0,0,0,1,0,0
1402649833906,1402649834406,0,0,0,0,0,0,0
1402649834406,1402649834906,0,0,0,0,1,0,0
1402649834906,1402649835406,0,0,0,0,0,0,0
1402649835406,1402649835906,0,0,0,0,0,0,0
1402649835906,1402649836406,0,0,0,0,0,0,0
1402649836406,1402649836906,0,0,0,0,0,0,0
1402649836906,1402649837406,0,0,0,0,0,0,0
1402649837406,1402649837906,0,0,0,0,0,0,0
1402649837906,1402649838406,0,0,0,0,0,0,0
1402649838406,1402649838906,0,0,0,0,0,1,0
1402649838906,1402649839406,0,0,0,0,0,0,0
1402649839406,1402649839906,0,0,0,0,0,1,0
1402649839906,1402649840406,0,0,0,0,0,0,0
1402649840406,1402649840906,0,0,0,0,0,0,0
1402649840906,1402649841406,0,0,0,0,0,0,0
1402649841406,1402649841906,0,0,0,0,0,0,0
1402649841906,1402649842406,0,0,0,0,0,0,0
1402649842406,1402649842906,0,0,0,0,0,0,0
1402649842906,1402649843406,0,0,0,0,0,0,0
1402649843406,1402649843906,0,0,0,0,0,0,0
1402649843906,1402649844406,0,0,0,0,0,0,0
1402649844406,1402649844906,0,0,0,0,0,0,0
1402649844906,1402649845406,0,0,0,0,0,0,0
1402649845406,1402649845906,0,0,0,0,0,0,0
1402649845906,1402649846406,0,0,0,0,0,0,0
1402649846406,1402649846906,0,0,0,0,0,0,0
1402649846906,1402649847406,0,0,0,0,0,0,0
1402649847406,1402649847906,0,0,0,0,0,0,0
1402649847906,1402649848406,0,0,0,0,0,0,0
1402649848406,1402649848906,0,0,0,0,0,0,0
1402649848906,1402649849406,0,0,0,0,0,0,0
1402649849406,1402649849906,0,0,0,0,0,0,0
1402649849906,1402649850406,0,0,0,0,0,0,0
1402649850406,1402649850906,0,0,0,0,0,0,0
1402649850906,1402649851406,0,0,0,0,0,0,0
1402649851406,1402649851906,0,0,0,0,0,0,0
1402649851906,1402649852406,0,0,0,0,0,0,0
1402649852406,1402649852906,0,0,0,0,0,0,0
1402649852906,1402649853406,0,0,0,0,0,0,0
1402649853406,1402649853906,0,0,0,0,0,0,0
1402649853906,1402649854406,0,0,0,0,0,0,0
1402649854406,1402649854906,0,0,0,0,0,0,0
1402649854906,1402649855406,0,0,0,0,0,0,0
1402649855406,1402649855906,0,0,0,0,0,0,0
1402649855906,1402649856406,0,0,0,0,0,0,0
1402649856406,1402649856906,0,0,0,0,0,0,0
1402649856906,1402649857406,0,0,0,0,0,0,0
1402649857406,1402649857906,0,0,0,0,0,0,0
1402649857906,1402649858406,0,0,0,0,0,0,0
1402649858406,1402649858906,0,0,0,0,0,0,0
1402649858906,1402649859406,0,0,0,0,0,0,0
1402649859406,1402649859906,0,0,0,0,0,0,0
1402649859906,1402649860406,0,0,0,0,0,0,0
1402649860406,1402649860906,0,0,0,0,0,0,0
1402649860906,1402649861406,0,0,0,0,0,0,0
1402649861406,1402649861906,0,0,0,0,0,0,0
1402649861906,1402649862406,0,0,0,0,0,0,0
1402649862406,1402649862906,0,0,0,0,0,0,0
1402649862906,1402649863406,0,0,0,0,0,0,0
1402649863406,1402649863906,0,0,0,0,0,0,0
1402649863906,1402649864406,0,0,0,0,0,0,0
1402649864406,1402649864906,0,0,0,0,0,0,0
1402649864906,1402649865406,0,0,0,0,0,0,0
1402649865406,1402649865906,0,0,0,0,0,0,0
1402649865906,1402649866406,0,0,0,0,0,0,0
1402649866406,1402649866906,0,0,0,0,0,0,0
1402649866906,1402649867406,0,0,0,0,0,0,0
1402649867406,1402649867906,0,0,0,0,0,0,0
1402649867906,1402649868406,0,0,0,0,0,0,0
1402649868406,1402649868906,0,0,0,0,0,0,0
1402649868906,1402649869406,0,0,0,0,0,0,0
1402649869406,1402649869906,0,0,0,0,0,0,0
1402649869906,1402649870406,0,0,0,0,0,0,0
1402649870406,1402649870906,0,0,0,0,0,0,0
1402649870906,1402649871406,0,0,0,0,0,0,0
1402649871406,1402649871906,0,0,0,0,0,0,0
1402649871906,1402649872406,0,0,0,0,0,0,0
1402649872406,1402649872906,0,0,0,0,0,0,0
1402649872906,1402649873406,0,0,0,0,0,0,0
1402649873406,1402649873906,0,0,0,0,0,0,0
1402649873906,1402649874406,0,0,0,0,0,0,0
1402649874406,1402649874906,0,0,0,0,0,2,0
1402649874906,1402649875406,0,0,0,0,0,0,0
1402649875406,1402649875906,0,0,0,0,0,1,0
1402649875906,1402649876406,0,0,0,0,0,0,0
1402649876406,1402649876906,0,0,0,0,0,0,0
1402649876906,1402649877406,0,0,0,0,1,0,0
1402649877406,1402649877906,0,0,0,0,1,0,0
1402649877906,1402649878406,0,0,0,1,0,0,0
1402649878406,1402649878906,2,0,0,0,0,0,0
1402649878906,1402649879406,2,0,0,0,0,0,0
1402649879406,1402649879906,2,0,0,0,0,0,0
1402649879906,1402649880406,5,0,0,0,0,0,1
1402649880406,1402649880906,4,0,0,0,0,0,0
1402649880906,1402649881406,5,0,0,0,0,0,0
1402649881406,1402649881906,3,0,0,0,0,0,0
1402649881906,1402649882406,0,2,0,0,0,0,0
1402649882406,1402649882906,1,2,0,0,0,0,0
1402649882906,1402649883406,4,0,0,0,0,0,0
1402649883406,1402649883906,5,0,0,0,0,0,0
1402649883906,1402649884406,4,0,0,0,0,0,0
1402649884406,1402649884906,4,0,0,0,0,0,0
1402649884906,1402649885406,0,1,0,0,0,0,2
1402649885406,1402649885906,0,1,0,0,0,0,0
1402649885906,1402649886406,0,11,0,0,0,0,0
1402649886406,1402649886906,0,2,0,0,0,0,1
1402649886906,1402649887406,0,3,0,0,0,0,1
1402649887406,1402649887906,0,3,0,0,0,0,0
1402649887906,1402649888406,0,2,0,0,0,0,0
1402649888406,1402649888906,0,0,0,0,0,0,1
1402649888906,1402649889406,0,0,0,0,0,0,1
1402649889406,1402649889906,0,0,0,0,1,0,0
1402649889906,1402649890406,0,0,0,0,0,0,0
1402649890406,1402649890906,0,0,0,0,0,1,0
1402649890906,1402649891406,0,0,0,0,0,0,1
1402649891406,1402649891906,0,0,0,0,0,0,0
1402649891906,1402649892406,0,0,0,0,0,0,0
1402649892406,1402649892906,0,0,0,0,0,0,0
1402649892906,1402649893406,0,0,0,0,1,0,0
1402649893406,1402649893906,0,0,0,0,0,0,0
1402649893906,1402649894406,0,0,0,0,0,0,0
1402649894406,1402649894906,0,0,0,0,0,0,1
1402649894906,1402649895406,0,0,0,0,0,0,0
1402649895406,1402649895906,0,0,0,0,0,0,2
1402649895906,1402649896406,0,0,0,0,0,0,0
1402649896406,1402649896906,0,0,0,0,1,0,0
1402649896906,1402649897406,0,0,0,0,0,0,0
1402649897406,1402649897906,0,0,0,0,0,0,1
1402649897906,1402649898406,0,0,0,0,0,0,0
1402649898406,1402649898906,0,0,0,0,0,1,0
1402649898906,1402649899406,0,0,0,0,0,1,0
1402649899406,1402649899906,0,0,0,0,0,0,0
1402649899906,1402649900406,0,0,0,0,1,0,0
1402649900406,1402649900906,0,0,0,1,0,0,0
1402649900906,1402649901406,1,1,0,0,0,0,0
1402649901406,1402649901906,0,0,0,0,0,0,2
1402649901906,1402649902406,0,0,0,0,0,0,0
1402649902406,1402649902906,0,0,0,0,0,1,0
1402649902906,1402649903406,0,0,0,0,0,0,0
1402649903406,1402649903906,0,0,0,0,1,0,0
1402649903906,1402649904406,2,0,0,0,0,0,0
1402649904406,1402649904906,1,0,0,0,0,0,0
1402649904906,1402649905406,0,0,0,0,1,0,0
1402649905406,1402649905906,2,0,0,0,0,0,0
1402649905906,1402649906406,0,2,0,0,0,0,0
1402649906406,1402649906906,0,0,0,0,0,1,1
1402649906906,1402649907406,0,0,0,0,0,0,0
1402649907406,1402649907906,0,0,0,0,0,0,0
1402649907906,1402649908406,0,0,0,0,1,0,0
1402649908406,1402649908906,0,0,0,0,0,0,0
1402649908906,1402649909406,0,0,0,0,0,0,1
