start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget,state
1402997924688,1402997925188,0,0,0,0,0,2,0,H1
1402997925188,1402997925688,0,0,0,0,0,0,0,H1
1402997925688,1402997926188,0,0,0,0,0,1,0,H1
1402997926188,1402997926688,0,0,0,0,0,0,0,H1
1402997926688,1402997927188,0,0,0,0,0,0,0,H1
1402997927188,1402997927688,0,0,0,0,0,0,0,H1
1402997927688,1402997928188,0,0,0,0,0,1,0,H1
1402997928188,1402997928688,0,0,0,0,0,0,0,H1
1402997928688,1402997929188,0,0,0,0,0,0,0,H1
1402997929188,1402997929688,0,0,0,0,0,0,0,H1
1402997929688,1402997930188,0,0,0,0,0,0,0,H1
1402997930188,1402997930688,0,0,0,0,0,0,0,H1
1402997930688,1402997931188,0,0,0,0,0,0,0,H1
1402997931188,1402997931688,0,0,0,0,0,0,0,H1
1402997931688,1402997932188,0,0,0,0,0,0,0,H1
1402997932188,1402997932688,0,0,0,0,0,0,0,H1
1402997932688,1402997933188,0,0,0,0,0,0,1,H1
1402997933188,1402997933688,0,0,0,0,0,0,3,H1
1402997933688,1402997934188,0,0,0,0,0,0,1,H1
1402997934188,1402997934688,0,0,0,0,1,0,0,H2
1402997934688,1402997935188,0,0,1,0,0,0,3,H2
1402997935188,1402997935688,1,0,0,0,0,0,2,H1
1402997935688,1402997936188,0,0,0,0,0,0,2,H1
1402997936188,1402997936688,1,0,0,0,0,0,0,H1
1402997936688,1402997937188,1,0,0,0,1,0,0,H2
1402997937188,1402997937688,1,0,0,0,0,0,1,H1
1402997937688,1402997938188,1,0,0,0,0,0,0,H1
1402997938188,1402997938688,1,0,0,0,0,0,2,H1
1402997938688,1402997939188,0,0,0,0,0,0,3,H1
1402997939188,1402997939688,0,0,0,0,1,0,0,H2
1402997939688,1402997940188,0,0,0,0,0,0,0,H1
1402997940188,1402997940688,0,0,0,0,0,0,1,H1
1402997940688,1402997941188,0,0,0,0,0,1,1,H1
1402997941188,1402997941688,0,0,0,0,0,2,0,H1
1402997941688,1402997942188,0,0,0,0,0,2,0,H1
1402997942188,1402997942688,0,0,0,0,0,1,0,H1
1402997942688,1402997943188,0,0,0,0,0,1,0,H1
1402997943188,1402997943688,0,0,0,0,0,2,0,H1
1402997943688,1402997944188,0,0,0,0,0,0,2,H1
1402997944188,1402997944688,0,0,0,0,0,2,1,H1
1402997944688,1402997945188,0,0,0,0,0,2,0,H1
1402997945188,1402997945688,0,0,0,0,0,3,0,H1
1402997945688,1402997946188,0,0,0,0,0,2,0,H1
1402997946188,1402997946688,0,0,0,0,0,1,0,H1
1402997946688,1402997947188,0,0,0,0,0,2,0,H1
1402997947188,1402997947688,0,0,0,0,0,2,0,H1
1402997947688,1402997948188,0,0,0,0,0,2,0,H1
1402997948188,1402997948688,0,0,0,0,0,1,0,H1
1402997948688,1402997949188,0,0,0,0,0,3,0,H1
1402997949188,1402997949688,0,0,0,0,0,1,0,H1
1402997949688,1402997950188,0,0,0,0,0,2,0,H1
1402997950188,1402997950688,0,0,0,0,0,2,0,H1
1402997950688,1402997951188,0,0,0,0,0,3,0,H1
1402997951188,1402997951688,0,0,0,0,0,2,0,H1
1402997951688,1402997952188,0,0,0,0,0,2,0,H1
1402997952188,1402997952688,0,0,0,0,0,0,0,H1
1402997952688,1402997953188,0,0,0,0,0,1,0,H1
1402997953188,1402997953688,0,0,0,0,0,1,0,H1
1402997953688,1402997954188,0,0,0,0,1,0,0,H2
1402997954188,1402997954688,0,0,0,0,0,1,0,H1
1402997954688,1402997955188,0,0,0,0,0,1,0,H1
1402997955188,1402997955688,0,0,0,0,0,1,0,H1
1402997955688,1402997956188,0,0,0,0,0,1,0,H1
1402997956188,1402997956688,0,0,0,0,0,0,0,H1
1402997956688,1402997957188,0,0,0,0,0,1,0,H1
1402997957188,1402997957688,0,0,0,0,1,0,0,H2
1402997957688,1402997958188,0,0,0,0,0,1,0,H1
1402997958188,1402997958688,0,0,0,0,0,2,0,H1
1402997958688,1402997959188,0,0,0,0,0,1,0,H1
1402997959188,1402997959688,0,0,0,0,1,0,0,H2
1402997959688,1402997960188,0,0,0,0,0,0,0,H1
1402997960188,1402997960688,0,0,0,0,0,0,0,H1
1402997960688,1402997961188,0,0,0,0,0,0,0,H1
1402997961188,1402997961688,0,0,0,0,0,0,0,H1
1402997961688,1402997962188,0,0,0,0,0,0,0,H1
1402997962188,1402997962688,0,0,0,0,0,0,0,H1
1402997962688,1402997963188,0,0,0,0,0,0,0,H1
1402997963188,1402997963688,0,0,0,0,0,2,0,H1
1402997963688,1402997964188,0,0,0,0,0,1,0,H1
1402997964188,1402997964688,0,0,0,0,0,1,0,H1
1402997964688,1402997965188,0,0,0,0,1,3,0,H2
1402997965188,1402997965688,0,0,0,0,0,2,0,H1
1402997965688,1402997966188,0,0,0,0,0,0,0,H1
1402997966188,1402997966688,0,0,0,0,0,0,0,H1
1402997966688,1402997967188,0,0,0,0,0,0,0,H1
1402997967188,1402997967688,0,0,0,0,0,0,0,H1
1402997967688,1402997968188,0,0,0,0,0,0,0,H1
1402997968188,1402997968688,0,0,0,0,0,0,0,H1
1402997968688,1402997969188,0,0,0,0,0,0,0,H1
1402997969188,1402997969688,0,0,0,0,0,0,0,H1
1402997969688,1402997970188,0,0,0,0,0,3,0,H1
1402997970188,1402997970688,0,0,0,0,0,0,0,H1
1402997970688,1402997971188,0,0,0,0,0,2,0,H1
1402997971188,1402997971688,0,0,0,0,0,0,0,H1
1402997971688,1402997972188,0,0,0,0,0,3,0,H1
1402997972188,1402997972688,0,0,0,0,0,0,0,H1
1402997972688,1402997973188,0,0,0,0,0,3,0,H1
1402997973188,1402997973688,0,0,0,0,0,0,0,H1
1402997973688,1402997974188,0,0,0,0,0,0,0,H1
1402997974188,1402997974688,0,0,0,0,0,0,0,H1
1402997974688,1402997975188,0,0,0,0,0,0,3,H1
1402997975188,1402997975688,0,0,0,0,0,0,0,H1
1402997975688,1402997976188,0,0,0,0,0,2,1,H1
1402997976188,1402997976688,0,0,0,0,0,0,0,H1
1402997976688,1402997977188,0,0,0,0,0,0,0,H1
1402997977188,1402997977688,0,0,0,0,0,0,0,H1
1402997977688,1402997978188,0,0,0,0,0,1,0,H1
1402997978188,1402997978688,0,0,0,0,0,0,3,H1
1402997978688,1402997979188,0,0,0,0,0,2,0,H1
1402997979188,1402997979688,0,0,0,0,0,2,0,H1
1402997979688,1402997980188,0,0,0,0,0,2,0,H1
1402997980188,1402997980688,0,0,0,0,0,0,0,H1
1402997980688,1402997981188,0,0,0,0,0,1,0,H1
1402997981188,1402997981688,0,0,0,0,0,2,0,H1
1402997981688,1402997982188,0,0,0,0,0,0,1,H1
1402997982188,1402997982688,0,0,0,0,1,0,0,H2
1402997982688,1402997983188,1,0,0,0,0,1,1,H1
1402997983188,1402997983688,3,0,0,0,0,1,0,H1
1402997983688,1402997984188,4,0,0,0,0,0,0,H1
1402997984188,1402997984688,4,0,0,0,0,0,1,H1
1402997984688,1402997985188,4,0,0,0,0,0,1,H1
1402997985188,1402997985688,0,0,0,0,0,0,2,H1
1402997985688,1402997986188,0,0,0,0,0,1,1,H1
1402997986188,1402997986688,2,0,0,0,0,3,0,H1
1402997986688,1402997987188,0,0,0,0,0,1,0,H1
1402997987188,1402997987688,0,0,0,0,0,1,0,H1
1402997987688,1402997988188,0,0,0,0,0,1,1,H1
1402997988188,1402997988688,0,0,0,0,0,0,0,H1
1402997988688,1402997989188,0,1,0,0,0,1,0,H1
1402997989188,1402997989688,0,1,0,0,0,0,1,H1
1402997989688,1402997990188,0,0,0,0,0,0,2,H1
1402997990188,1402997990688,0,0,0,3,0,0,1,H0
1402997990688,1402997991188,0,0,0,2,0,0,1,H0
1402997991188,1402997991688,1,0,1,1,0,0,1,H2
1402997991688,1402997992188,0,1,0,0,0,0,1,H1
1402997992188,1402997992688,1,0,0,0,0,0,1,H1
1402997992688,1402997993188,0,0,0,1,0,0,2,H0
1402997993188,1402997993688,0,0,0,0,0,1,1,H1
1402997993688,1402997994188,0,0,0,0,0,0,0,H1
1402997994188,1402997994688,0,0,0,0,0,1,0,H1
1402997994688,1402997995188,0,0,0,0,0,1,0,H1
1402997995188,1402997995688,0,0,0,0,1,1,0,H2
1402997995688,1402997996188,0,0,0,0,0,1,0,H1
1402997996188,1402997996688,0,0,0,0,0,0,0,H1
1402997996688,1402997997188,0,0,0,0,1,0,0,H2
1402997997188,1402997997688,0,0,0,0,0,0,0,H1
1402997997688,1402997998188,0,0,0,0,0,0,0,H1
1402997998188,1402997998688,0,0,0,0,0,0,0,H1
1402997998688,1402997999188,0,0,0,0,0,0,0,H1
1402997999188,1402997999688,0,0,0,0,0,0,0,H1
1402997999688,1402998000188,0,0,0,0,0,0,0,H1
1402998000188,1402998000688,0,0,0,0,0,0,0,H1
1402998000688,1402998001188,0,0,0,0,0,0,0,H1
1402998001188,1402998001688,0,0,0,0,0,1,0,H1
1402998001688,1402998002188,0,0,0,0,0,0,0,H1
1402998002188,1402998002688,0,0,0,0,0,0,0,H1
1402998002688,1402998003188,0,0,0,0,0,0,0,H1
1402998003188,1402998003688,0,0,0,0,0,0,0,H1
1402998003688,1402998004188,0,0,0,0,0,0,0,H1
1402998004188,1402998004688,0,0,0,0,0,0,0,H1
1402998004688,1402998005188,0,0,0,0,0,0,0,H1
1402998005188,1402998005688,0,0,0,0,0,0,0,H1
1402998005688,1402998006188,0,0,0,0,0,0,0,H1
1402998006188,1402998006688,0,0,0,0,0,0,0,H1
1402998006688,1402998007188,0,0,0,0,0,3,0,H1
1402998007188,1402998007688,0,0,0,0,0,1,0,H1
1402998007688,1402998008188,0,0,0,0,0,2,0,H1
1402998008188,1402998008688,0,0,0,0,0,2,0,H1
1402998008688,1402998009188,0,0,0,0,0,2,0,H1
1402998009188,1402998009688,0,0,0,0,0,0,2,H1
1402998009688,1402998010188,0,0,0,0,0,0,3,H1
1402998010188,1402998010688,0,0,0,0,1,0,0,H2
1402998010688,1402998011188,1,0,0,0,0,0,0,H1
1402998011188,1402998011688,3,0,0,0,0,0,0,H1
1402998011688,1402998012188,3,0,0,0,0,0,0,H1
1402998012188,1402998012688,1,0,1,2,0,0,2,H2
1402998012688,1402998013188,0,0,0,2,0,0,1,H0
1402998013188,1402998013688,0,0,0,0,0,0,0,H0
1402998013688,1402998014188,0,0,0,2,0,0,0,H0
1402998014188,1402998014688,1,0,0,1,0,0,1,H0
1402998014688,1402998015188,0,0,0,0,0,0,2,H1
1402998015188,1402998015688,0,0,0,0,0,0,2,H1
1402998015688,1402998016188,0,0,0,1,0,0,1,H0
1402998016188,1402998016688,0,0,0,2,0,0,2,H0
1402998016688,1402998017188,1,0,1,0,0,1,0,H2
1402998017188,1402998017688,11,0,0,0,0,2,0,H1
1402998017688,1402998018188,13,0,0,1,0,2,0,H2
1402998018188,1402998018688,0,0,0,0,0,3,0,H1
1402998018688,1402998019188,0,0,0,0,0,2,0,H1
1402998019188,1402998019688,0,0,0,0,0,3,0,H1
1402998019688,1402998020188,0,0,0,0,0,2,0,H1
1402998020188,1402998020688,0,0,0,0,0,2,0,H1
1402998020688,1402998021188,0,0,0,0,0,0,3,H1
1402998021188,1402998021688,0,0,0,0,0,0,1,H1
1402998021688,1402998022188,1,0,0,0,0,0,0,H1
1402998022188,1402998022688,0,0,0,1,0,0,2,H0
1402998022688,1402998023188,0,0,0,5,0,0,0,H0
1402998023188,1402998023688,0,0,0,2,0,0,1,H0
1402998023688,1402998024188,0,0,0,0,0,0,1,H1
1402998024188,1402998024688,5,0,0,0,0,0,0,H1
1402998024688,1402998025188,3,0,0,0,0,0,1,H1
1402998025188,1402998025688,1,0,0,0,0,0,0,H1
1402998025688,1402998026188,0,0,0,4,0,0,1,H0
1402998026188,1402998026688,0,0,0,3,0,0,0,H0
1402998026688,1402998027188,0,0,0,1,0,0,1,H0
1402998027188,1402998027688,2,0,0,0,0,0,0,H1
1402998027688,1402998028188,3,0,0,0,0,0,0,H1
1402998028188,1402998028688,3,0,0,0,0,0,0,H1
1402998028688,1402998029188,2,0,0,0,0,0,1,H1
1402998029188,1402998029688,0,0,0,0,0,0,1,H1
1402998029688,1402998030188,0,0,0,0,0,3,0,H1
1402998030188,1402998030688,0,0,0,1,0,2,0,H0
1402998030688,1402998031188,0,0,0,5,0,0,2,H0
1402998031188,1402998031688,0,0,0,5,0,1,2,H0
1402998031688,1402998032188,0,0,0,2,0,0,0,H0
1402998032188,1402998032688,0,0,0,0,0,1,0,H1
1402998032688,1402998033188,0,0,0,0,0,3,0,H1
1402998033188,1402998033688,0,0,0,0,0,1,0,H1
1402998033688,1402998034188,0,0,0,1,0,0,0,H0
1402998034188,1402998034688,0,1,0,0,0,0,0,H1
1402998034688,1402998035188,2,0,0,0,0,0,2,H1
1402998035188,1402998035688,0,0,0,0,0,0,1,H1
1402998035688,1402998036188,1,0,1,2,0,0,1,H2
1402998036188,1402998036688,0,0,1,0,0,0,1,H2
1402998036688,1402998037188,1,0,6,0,0,0,0,H2
1402998037188,1402998037688,0,0,0,0,0,0,2,H1
1402998037688,1402998038188,0,0,0,0,0,3,0,H1
1402998038188,1402998038688,0,0,0,0,0,0,1,H1
1402998038688,1402998039188,0,0,0,0,1,0,0,H2
1402998039188,1402998039688,0,0,0,0,0,0,0,H1
1402998039688,1402998040188,0,0,0,0,0,0,0,H1
1402998040188,1402998040688,0,0,0,0,0,0,0,H1
1402998040688,1402998041188,0,0,0,0,0,0,0,H1
1402998041188,1402998041688,0,0,0,0,0,0,0,H1
1402998041688,1402998042188,0,0,0,0,0,0,0,H1
1402998042188,1402998042688,0,0,0,0,0,0,0,H1
1402998042688,1402998043188,0,0,0,0,0,0,0,H1
1402998043188,1402998043688,0,0,0,0,0,0,0,H1
1402998043688,1402998044188,0,0,0,0,0,0,0,H1
1402998044188,1402998044688,0,0,0,0,0,0,0,H1
1402998044688,1402998045188,0,0,0,0,0,1,0,H1
1402998045188,1402998045688,0,0,0,0,0,0,0,H1
1402998045688,1402998046188,0,0,0,0,0,0,0,H1
1402998046188,1402998046688,0,0,0,0,0,0,0,H1
1402998046688,1402998047188,0,0,0,0,0,2,0,H1
1402998047188,1402998047688,0,0,0,0,0,0,0,H1
1402998047688,1402998048188,0,0,0,0,0,0,0,H1
1402998048188,1402998048688,0,0,0,0,0,0,0,H1
1402998048688,1402998049188,0,0,0,0,0,0,0,H1
1402998049188,1402998049688,0,0,0,0,0,0,0,H1
1402998049688,1402998050188,0,0,0,0,0,0,2,H1
1402998050188,1402998050688,0,0,0,0,0,0,0,H1
1402998050688,1402998051188,0,0,0,0,0,2,0,H1
1402998051188,1402998051688,0,0,0,0,0,0,0,H1
1402998051688,1402998052188,0,0,0,0,0,3,0,H1
1402998052188,1402998052688,0,0,0,0,0,0,0,H1
1402998052688,1402998053188,0,0,0,0,0,2,0,H1
1402998053188,1402998053688,0,0,0,0,0,0,0,H1
1402998053688,1402998054188,0,0,0,0,0,0,3,H1
1402998054188,1402998054688,0,0,0,0,0,0,0,H1
1402998054688,1402998055188,0,0,0,0,1,0,2,H2
1402998055188,1402998055688,0,0,0,0,0,0,0,H1
1402998055688,1402998056188,0,0,0,0,0,0,0,H1
1402998056188,1402998056688,1,0,1,0,0,0,1,H2
1402998056688,1402998057188,0,0,0,0,0,0,0,H1
1402998057188,1402998057688,0,0,0,0,0,0,2,H1
1402998057688,1402998058188,0,0,0,0,0,0,1,H1
1402998058188,1402998058688,0,0,0,0,0,0,0,H1
1402998058688,1402998059188,0,0,0,0,0,0,2,H1
1402998059188,1402998059688,0,0,0,0,1,0,0,H2
1402998059688,1402998060188,3,0,0,0,0,0,0,H1
1402998060188,1402998060688,2,0,0,0,0,0,0,H1
1402998060688,1402998061188,2,0,0,0,0,0,0,H1
1402998061188,1402998061688,0,2,0,0,0,0,0,H1
1402998061688,1402998062188,0,0,0,0,0,0,1,H1
1402998062188,1402998062688,2,0,0,0,0,0,1,H1
1402998062688,1402998063188,3,0,0,0,0,0,1,H1
1402998063188,1402998063688,0,0,0,2,0,0,0,H0
1402998063688,1402998064188,0,0,0,4,0,0,0,H0
1402998064188,1402998064688,0,0,0,0,0,0,0,H0
1402998064688,1402998065188,0,0,0,1,0,0,1,H0
1402998065188,1402998065688,0,0,0,3,0,0,0,H0
1402998065688,1402998066188,1,0,1,1,0,0,1,H2
1402998066188,1402998066688,0,0,0,2,0,0,1,H0
1402998066688,1402998067188,0,1,0,0,0,0,2,H1
1402998067188,1402998067688,0,0,0,0,0,1,2,H1
1402998067688,1402998068188,0,0,0,0,0,1,0,H1
1402998068188,1402998068688,0,0,0,0,0,0,0,H1
1402998068688,1402998069188,0,0,0,0,1,1,0,H2
1402998069188,1402998069688,0,0,0,0,0,0,0,H1
1402998069688,1402998070188,0,0,0,0,0,1,0,H1
1402998070188,1402998070688,0,0,0,0,0,0,0,H1
1402998070688,1402998071188,0,0,0,0,0,0,0,H1
1402998071188,1402998071688,0,0,0,0,0,0,0,H1
1402998071688,1402998072188,0,0,0,0,0,0,0,H1
1402998072188,1402998072688,0,0,0,0,0,0,0,H1
1402998072688,1402998073188,0,0,0,0,0,3,0,H1
1402998073188,1402998073688,0,0,0,0,0,0,0,H1
1402998073688,1402998074188,0,0,0,0,0,2,0,H1
1402998074188,1402998074688,0,0,0,0,0,0,0,H1
1402998074688,1402998075188,0,0,0,0,0,4,2,H1
1402998075188,1402998075688,0,0,0,0,0,0,0,H1
1402998075688,1402998076188,0,0,0,0,0,0,1,H1
1402998076188,1402998076688,0,0,0,0,0,0,0,H1
1402998076688,1402998077188,0,0,0,0,0,0,2,H1
1402998077188,1402998077688,0,0,0,0,0,0,0,H1
1402998077688,1402998078188,0,0,0,0,0,0,1,H1
1402998078188,1402998078688,0,0,0,0,0,0,0,H1
1402998078688,1402998079188,0,0,0,0,0,0,0,H1
1402998079188,1402998079688,0,0,0,0,0,0,0,H1
1402998079688,1402998080188,0,0,0,0,0,0,0,H1
1402998080188,1402998080688,0,0,0,0,0,0,0,H1
1402998080688,1402998081188,0,0,0,0,0,0,1,H1
1402998081188,1402998081688,0,0,0,0,0,0,0,H1
1402998081688,1402998082188,0,0,0,0,0,0,0,H1
1402998082188,1402998082688,0,0,0,0,0,0,0,H1
1402998082688,1402998083188,0,0,0,0,0,0,0,H1
1402998083188,1402998083688,0,0,0,0,0,0,0,H1
1402998083688,1402998084188,0,0,0,0,0,0,0,H1
1402998084188,1402998084688,0,0,0,0,0,0,0,H1
1402998084688,1402998085188,0,0,0,0,0,0,0,H1
1402998085188,1402998085688,0,0,0,0,0,0,0,H1
1402998085688,1402998086188,0,0,0,0,0,0,0,H1
1402998086188,1402998086688,0,0,0,0,0,0,0,H1
1402998086688,1402998087188,0,0,0,0,0,0,0,H1
1402998087188,1402998087688,0,0,0,0,0,0,0,H1
1402998087688,1402998088188,0,0,0,0,0,1,0,H1
1402998088188,1402998088688,0,0,0,0,0,0,0,H1
1402998088688,1402998089188,0,0,0,0,0,0,4,H1
1402998089188,1402998089688,0,0,0,0,0,0,0,H1
1402998089688,1402998090188,0,0,0,0,0,0,0,H1
1402998090188,1402998090688,0,0,0,0,0,0,0,H1
1402998090688,1402998091188,0,0,0,0,0,0,1,H1
1402998091188,1402998091688,0,0,0,0,0,0,0,H1
1402998091688,1402998092188,0,0,0,0,0,0,0,H1
1402998092188,1402998092688,0,0,0,0,0,0,0,H1
1402998092688,1402998093188,0,0,0,0,0,1,1,H1
1402998093188,1402998093688,0,0,0,0,0,0,0,H1
1402998093688,1402998094188,0,0,0,0,0,3,0,H1
1402998094188,1402998094688,0,0,0,0,0,2,0,H1
1402998094688,1402998095188,0,0,0,0,0,3,0,H1
1402998095188,1402998095688,0,0,0,0,0,0,2,H1
1402998095688,1402998096188,0,0,0,0,1,0,1,H2
1402998096188,1402998096688,0,0,0,0,0,0,2,H1
1402998096688,1402998097188,0,0,0,0,0,0,1,H1
1402998097188,1402998097688,0,0,0,0,0,0,0,H1
1402998097688,1402998098188,0,0,0,0,0,0,1,H1
1402998098188,1402998098688,0,0,0,0,0,0,1,H1
1402998098688,1402998099188,0,0,0,0,0,2,0,H1
1402998099188,1402998099688,0,0,0,0,0,1,0,H1
1402998099688,1402998100188,0,0,0,0,0,0,0,H1
1402998100188,1402998100688,0,0,0,0,0,0,1,H1
1402998100688,1402998101188,0,0,0,0,0,0,2,H1
1402998101188,1402998101688,0,0,0,0,0,0,1,H1
1402998101688,1402998102188,0,0,0,0,1,0,1,H2
1402998102188,1402998102688,0,0,0,0,0,0,0,H1
1402998102688,1402998103188,0,0,0,0,0,0,3,H1
1402998103188,1402998103688,0,0,0,0,0,2,0,H1
1402998103688,1402998104188,0,0,0,0,0,1,0,H1
1402998104188,1402998104688,0,0,0,0,0,2,0,H1
1402998104688,1402998105188,0,0,0,0,0,2,0,H1
1402998105188,1402998105688,0,0,0,0,0,1,0,H1
1402998105688,1402998106188,0,0,0,0,0,1,3,H1
1402998106188,1402998106688,0,0,0,0,1,0,0,H2
1402998106688,1402998107188,1,0,0,0,0,0,1,H1
1402998107188,1402998107688,3,0,0,0,0,0,0,H1
1402998107688,1402998108188,0,2,0,0,0,0,0,H1
1402998108188,1402998108688,1,0,0,0,0,0,1,H1
1402998108688,1402998109188,1,0,0,0,0,0,1,H1
1402998109188,1402998109688,0,0,0,0,0,0,3,H1
1402998109688,1402998110188,0,0,0,0,0,1,1,H1
1402998110188,1402998110688,0,0,0,0,0,3,0,H1
1402998110688,1402998111188,0,0,0,0,0,2,0,H1
1402998111188,1402998111688,0,0,0,0,0,2,0,H1
1402998111688,1402998112188,0,0,0,0,0,2,0,H1
1402998112188,1402998112688,0,0,0,0,0,0,2,H1
1402998112688,1402998113188,0,0,0,0,0,1,1,H1
1402998113188,1402998113688,0,0,0,0,0,2,0,H1
1402998113688,1402998114188,0,0,0,0,0,2,0,H1
1402998114188,1402998114688,0,0,0,0,0,2,0,H1
1402998114688,1402998115188,0,0,0,0,0,0,2,H1
1402998115188,1402998115688,0,0,0,0,0,0,2,H1
1402998115688,1402998116188,0,0,0,0,0,0,1,H1
1402998116188,1402998116688,0,0,0,0,1,0,2,H2
1402998116688,1402998117188,0,0,0,0,0,2,0,H1
1402998117188,1402998117688,1,0,0,0,0,1,0,H1
1402998117688,1402998118188,2,0,0,0,0,2,0,H1
1402998118188,1402998118688,0,0,0,0,0,1,2,H1
1402998118688,1402998119188,1,0,1,2,0,0,0,H2
1402998119188,1402998119688,0,1,0,0,0,0,1,H1
1402998119688,1402998120188,0,0,0,1,0,0,1,H0
1402998120188,1402998120688,0,0,0,11,0,0,0,H0
1402998120688,1402998121188,0,0,0,1,0,0,1,H0
1402998121188,1402998121688,1,0,0,1,0,0,0,H0
1402998121688,1402998122188,2,0,0,0,0,0,0,H1
1402998122188,1402998122688,3,0,0,0,0,0,1,H1
1402998122688,1402998123188,4,0,0,0,0,2,0,H1
1402998123188,1402998123688,2,0,0,0,0,1,1,H1
1402998123688,1402998124188,3,0,0,0,0,0,0,H1
1402998124188,1402998124688,0,0,0,0,0,0,1,H1
1402998124688,1402998125188,0,0,0,0,0,0,1,H1
1402998125188,1402998125688,0,0,0,0,0,1,0,H1
1402998125688,1402998126188,0,0,0,0,0,2,0,H1
1402998126188,1402998126688,0,0,0,0,0,2,0,H1
1402998126688,1402998127188,0,0,0,0,0,2,0,H1
1402998127188,1402998127688,0,0,0,0,0,2,0,H1
1402998127688,1402998128188,0,0,0,0,0,1,0,H1
1402998128188,1402998128688,0,0,0,0,0,1,1,H1
1402998128688,1402998129188,0,0,0,1,0,0,0,H0
1402998129188,1402998129688,1,0,1,1,0,0,1,H2
1402998129688,1402998130188,0,0,0,1,0,0,2,H0
1402998130188,1402998130688,0,0,0,2,0,0,1,H0
1402998130688,1402998131188,0,0,0,0,0,0,2,H1
1402998131188,1402998131688,1,0,0,0,0,0,0,H1
1402998131688,1402998132188,0,0,0,2,0,0,1,H0
1402998132188,1402998132688,0,0,0,4,0,0,1,H0
1402998132688,1402998133188,0,0,0,3,0,0,0,H0
1402998133188,1402998133688,0,0,0,2,0,0,0,H0
1402998133688,1402998134188,1,0,0,0,0,0,1,H1
1402998134188,1402998134688,3,0,0,0,0,1,0,H1
1402998134688,1402998135188,3,0,0,0,0,0,2,H1
1402998135188,1402998135688,4,0,0,0,0,1,0,H1
1402998135688,1402998136188,4,0,0,0,0,1,0,H1
1402998136188,1402998136688,4,0,0,0,0,0,1,H1
1402998136688,1402998137188,1,0,0,0,0,1,1,H1
1402998137188,1402998137688,0,0,0,0,0,1,0,H1
1402998137688,1402998138188,0,0,0,0,0,2,0,H1
1402998138188,1402998138688,0,0,0,0,0,1,1,H1
1402998138688,1402998139188,0,0,0,0,0,1,0,H1
1402998139188,1402998139688,0,0,0,0,0,3,0,H1
1402998139688,1402998140188,0,0,0,0,0,0,0,H1
1402998140188,1402998140688,0,0,0,0,1,1,0,H2
1402998140688,1402998141188,0,0,0,0,0,0,0,H1
1402998141188,1402998141688,0,0,0,0,0,1,0,H1
1402998141688,1402998142188,0,0,0,0,0,0,0,H1
1402998142188,1402998142688,0,0,0,0,0,1,0,H1
1402998142688,1402998143188,0,0,0,0,0,0,0,H1
1402998143188,1402998143688,0,0,0,0,0,0,0,H1
1402998143688,1402998144188,0,0,0,0,0,2,0,H1
1402998144188,1402998144688,0,0,0,0,0,0,0,H1
1402998144688,1402998145188,0,0,0,0,0,2,0,H1
1402998145188,1402998145688,0,0,0,0,0,0,0,H1
1402998145688,1402998146188,0,0,0,0,0,0,1,H1
1402998146188,1402998146688,0,0,0,0,0,0,0,H1
1402998146688,1402998147188,0,0,0,0,0,0,0,H1
1402998147188,1402998147688,0,0,0,0,0,0,0,H1
1402998147688,1402998148188,0,0,0,0,0,2,0,H1
1402998148188,1402998148688,0,0,0,0,0,0,0,H1
1402998148688,1402998149188,0,0,0,0,0,0,1,H1
1402998149188,1402998149688,0,0,0,0,0,0,0,H1
1402998149688,1402998150188,0,0,0,0,0,2,0,H1
1402998150188,1402998150688,0,0,0,0,0,0,0,H1
1402998150688,1402998151188,0,0,0,0,0,2,0,H1
1402998151188,1402998151688,0,0,0,0,0,0,0,H1
1402998151688,1402998152188,0,0,0,0,0,0,3,H1
1402998152188,1402998152688,0,0,0,0,0,0,0,H1
1402998152688,1402998153188,0,0,0,0,0,3,0,H1
1402998153188,1402998153688,0,0,0,0,0,0,0,H1
1402998153688,1402998154188,0,0,0,0,0,1,3,H1
1402998154188,1402998154688,0,0,0,0,0,0,0,H1
1402998154688,1402998155188,0,0,0,0,0,1,1,H1
1402998155188,1402998155688,0,0,0,0,0,0,0,H1
1402998155688,1402998156188,0,0,0,0,0,1,0,H1
1402998156188,1402998156688,0,0,0,0,0,0,0,H1
1402998156688,1402998157188,0,0,0,0,0,1,0,H1
1402998157188,1402998157688,0,0,0,0,0,0,0,H1
1402998157688,1402998158188,0,0,0,0,0,0,0,H1
1402998158188,1402998158688,0,0,0,0,0,0,0,H1
1402998158688,1402998159188,0,0,0,0,0,1,0,H1
1402998159188,1402998159688,0,0,0,0,0,0,0,H1
1402998159688,1402998160188,0,0,0,0,0,4,0,H1
1402998160188,1402998160688,0,0,0,0,0,0,0,H1
1402998160688,1402998161188,0,0,0,0,0,1,0,H1
1402998161188,1402998161688,0,0,0,0,0,0,0,H1
1402998161688,1402998162188,0,0,0,0,0,1,0,H1
1402998162188,1402998162688,0,0,0,0,0,0,0,H1
1402998162688,1402998163188,0,0,0,0,0,0,0,H1
1402998163188,1402998163688,0,0,0,0,0,0,0,H1
1402998163688,1402998164188,0,0,0,0,0,0,0,H1
1402998164188,1402998164688,0,0,0,0,0,0,0,H1
